source,target,weight
5460,5492,9.526531109456537
5516,5460,9.381430120141188
1753,1181,7.266067261771987
1424,1363,9.396478565619743
5460,5516,9.381430120141188
5432,5358,7.411722444079148
979,735,7.356759857603588
5575,5461,10.19383992025722
5575,5461,10.19383992025722
5384,5259,9.629503835610508
5384,4451,9.952867875964422
5259,4451,11.345749057896793
34,99,7.839892621187266
1753,1181,7.266067261771987
5409,5183,11.621645191679704
5317,5429,9.647391334506748
5379,5621,7.408373471632178
5379,5378,8.379919722206466
5621,5378,7.911311505368079
5429,5317,9.647391334506748
5557,5317,14.182629893655935
5557,5317,14.182629893655935
5480,5541,8.811405333087453
5480,5541,8.811405333087453
1424,902,8.769479147531245
5384,5259,9.629503835610508
192,14,8.69545181202162
1424,902,8.769479147531245
192,14,8.69545181202162
63,73,8.748379922275571
5480,5448,9.879432047611568
5540,5575,10.924366458515737
340,182,10.557224114514607
5358,5432,7.411722444079148
5581,5558,8.376157095484759
5540,5575,10.924366458515737
5388,5480,13.614830106414502
1363,1424,9.396478565619743
63,33,10.181780178902445
5379,5621,7.408373471632178
192,206,7.514676862981545
4451,5384,9.952867875964422
5388,5448,9.841131113518474
5388,5480,13.614830106414502
5448,5480,9.879432047611568
192,249,7.645393906306658
192,206,7.514676862981545
249,206,10.038343120844182
1381,1644,7.74925416998555
5585,5432,13.03485141540467
5409,5585,11.486187113529231
212,206,10.1688580592518
1644,1440,10.540062565729384
816,701,7.175773435411902
249,212,10.115294256248404
249,206,10.038343120844182
212,206,10.1688580592518
1440,1644,10.540062565729384
4451,5581,9.603133618650208
182,340,10.557224114514607
76,192,8.936661253287708
1424,1542,9.360599807796536
1542,1424,9.360599807796536
1381,1644,7.74925416998555
1734,1348,7.982957777803178
1348,1734,7.982957777803178
76,101,12.384830202797453
249,212,10.115294256248404
1122,1381,8.386140886771187
674,926,7.700977992500731
958,1036,7.375876262568372
1122,1381,8.386140886771187
76,192,8.936661253287708
249,192,7.645393906306658
1603,1710,11.061191283073793
926,674,7.700977992500731
2216,1407,10.157031046720313
2216,1407,10.157031046720313
1557,1362,6.80666126970569
1481,1557,7.816049649519081
778,1373,11.488528535463502
1710,1603,11.061191283073793
1307,904,6.6806795407536725
5448,5388,9.841131113518474
958,1036,7.375876262568372
28,71,8.177722415061332
904,1307,6.6806795407536725
1279,1235,9.615103450736417
958,899,8.218480639842243
778,1373,11.488528535463502
1235,1279,9.615103450736417
5473,4472,5.0966490684171735
1625,1372,11.591323099375492
1372,1625,11.591323099375492
1283,1372,12.031950091313494
1283,1490,12.560160162923037
1283,1372,12.031950091313494
1490,1372,12.80145800860218
1372,1490,12.80145800860218
1557,1481,7.816049649519081
1362,1233,7.297560996708679
152,179,10.592869655556528
349,6,9.890846356429234
106,343,10.302895080436732
349,6,9.890846356429234
1006,947,6.952444967221813
343,195,9.918743157463238
1283,1490,12.560160162923037
1230,1433,11.512814662254948
1557,1233,5.906239096211823
1557,1362,6.80666126970569
1233,1362,7.297560996708679
343,106,10.302895080436732
152,179,10.592869655556528
779,1391,7.274161659737053
343,195,9.918743157463238
184,191,9.964520920800007
1391,779,7.274161659737053
1392,1413,13.053691808715833
1410,2367,7.013449216569923
1006,947,6.952444967221813
126,108,6.441707042050848
126,108,6.441707042050848
1413,1392,13.053691808715833
1233,1635,9.042034899064737
2367,1410,7.013449216569923
1392,1449,9.723851472312322
958,899,8.218480639842243
1230,1433,11.512814662254948
2217,2302,7.4164014460479715
191,184,9.964520920800007
4472,5473,5.0966490684171735
9,186,11.2937137028559
9,186,11.2937137028559
1308,1537,9.460620988732009
2317,2477,10.447253840833593
251,150,10.238481026165632
1557,1233,5.906239096211823
2477,2317,10.447253840833593
1690,1635,9.797417680098995
1635,1233,9.042034899064737
1392,1449,9.723851472312322
251,150,10.238481026165632
344,113,9.111661758107603
1510,1748,9.05229257031804
113,344,9.111661758107603
1367,1288,7.18522625254273
1510,1748,9.05229257031804
1690,1635,9.797417680098995
1288,1367,7.18522625254273
1537,1308,9.460620988732009
1452,1288,8.351776725255773
2217,2302,7.4164014460479715
283,325,7.564386087963645
1452,1288,8.351776725255773
307,247,10.323847093287087
113,251,9.182304496552224
325,283,7.564386087963645
307,247,10.323847093287087
1608,1305,6.409510766967205
1608,1305,6.409510766967205
2317,1269,8.507757460585072
251,113,9.182304496552224
1269,2317,8.507757460585072
143,307,9.450660840212617
1463,1479,10.369273185879416
314,202,9.40453706319608
1705,1507,9.669096303748969
2569,2215,10.788766841289585
114,259,7.518710614249118
2569,2215,10.788766841289585
314,202,9.40453706319608
114,259,7.518710614249118
1434,1506,8.297810269119998
1255,1642,8.360733633875222
1434,1506,8.297810269119998
143,307,9.450660840212617
1257,1607,9.042172769904148
1255,1642,8.360733633875222
1705,1507,9.669096303748969
1488,1355,6.130962798714236
1264,1323,11.000858961489875
650,1705,7.374521133197707
1264,1323,11.000858961489875
1318,1415,9.429568179418863
2197,2479,11.114892875057356
1318,1415,9.429568179418863
1705,650,7.374521133197707
1691,1705,7.7169928777037375
907,1583,9.550476164399177
1355,1488,6.130962798714236
1691,1705,7.7169928777037375
1583,907,9.550476164399177
1573,650,10.262770785329208
1355,1287,7.391644942522624
2197,2479,11.114892875057356
1257,1607,9.042172769904148
1479,1463,10.369273185879416
1355,1287,7.391644942522624
1573,650,10.262770785329208
1383,1243,7.7213848430663505
255,336,10.25535939307389
255,336,10.25535939307389
998,1355,6.50674368738475
2197,2329,8.990865061008243
2518,1439,7.665213539585507
1243,1383,7.7213848430663505
2267,2279,8.387889462878734
1265,1668,11.1343031351075
2518,1439,7.665213539585507
1265,1668,11.1343031351075
998,1355,6.50674368738475
317,110,9.845452426513324
2279,2267,8.387889462878734
2329,2197,8.990865061008243
1229,1328,11.23316179087565
1434,999,6.752188789119903
2569,2303,6.464289122042162
1229,1328,11.23316179087565
2303,2518,8.808299139936839
2303,2569,6.464289122042162
1371,1491,10.998794068917144
1491,1371,10.998794068917144
999,1434,6.752188789119903
2303,2518,8.808299139936839
1315,1721,11.354165628968811
796,1229,6.919807846213082
796,1229,6.919807846213082
1244,1400,11.38370493395156
1417,1265,8.503547909412562
1417,1265,8.503547909412562
2628,2247,6.190310119282553
1315,1721,11.354165628968811
1315,1377,7.630153792939057
1377,1315,7.630153792939057
1615,1400,8.980121679474326
1615,1244,9.152260541343043
1615,1400,8.980121679474326
1244,1400,11.38370493395156
2628,2247,6.190310119282553
5548,4472,7.60148890125098
1244,1615,9.152260541343043
129,116,8.797068878509537
1334,1582,8.690578672360205
1334,1582,8.690578672360205
1491,1538,6.376795543310116
116,129,8.797068878509537
2210,2275,6.084765571675223
1538,1491,6.376795543310116
1594,1324,7.323133334869543
1654,1594,10.577263560033703
1538,1654,8.576345389242402
1538,1654,8.576345389242402
1697,1538,9.570527175626308
1697,1538,9.570527175626308
1667,1339,9.690871259106528
1177,1447,7.688637022222855
1177,1447,7.688637022222855
2275,2210,6.084765571675223
1667,1339,9.690871259106528
1626,1667,9.725911247141024
317,110,9.845452426513324
1594,1654,10.577263560033703
1597,1594,9.84734272575933
1594,1324,7.323133334869543
1172,1177,10.231109292947997
1172,1177,10.231109292947997
2237,2607,10.016350553411664
1597,1594,9.84734272575933
1667,1626,9.725911247141024
1486,1489,7.211652893765401
1587,1626,6.170633286215136
2366,2237,9.08031346830728
1121,2219,7.158727971220607
2237,2366,9.08031346830728
169,245,11.595831973666003
2239,2471,11.129731423902989
1587,1626,6.170633286215136
1121,2219,7.158727971220607
2448,2471,11.437084274929544
2448,2239,11.43526972184226
2471,2239,11.129731423902989
1620,1503,9.026920130429124
2448,2239,11.43526972184226
2607,2237,10.016350553411664
1486,1489,7.211652893765401
2448,2471,11.437084274929544
1620,1503,9.026920130429124
2448,2393,10.457682522889296
2274,2436,9.821330345556328
169,245,11.595831973666003
2436,1121,7.199118808199855
2393,1268,10.089767591918076
207,86,7.197771307921522
86,207,7.197771307921522
1005,1627,8.325436403439355
2274,2436,9.821330345556328
1486,1007,8.073359127038616
1121,2436,7.199118808199855
1007,1486,8.073359127038616
2393,1268,10.089767591918076
800,1041,6.965495633181497
800,1041,6.965495633181497
800,874,8.892327605636945
800,874,8.892327605636945
2442,2194,8.4578894330841
218,359,10.775826870225714
2393,2448,10.457682522889296
1005,1627,8.325436403439355
2442,2194,8.4578894330841
331,183,8.657128384983254
1340,835,8.973779968472764
218,359,10.775826870225714
1340,835,8.973779968472764
2253,2236,14.226298271039436
287,347,6.579760693916562
293,151,7.783063933974566
151,293,7.783063933974566
183,331,8.657128384983254
2236,2253,14.226298271039436
347,287,6.579760693916562
924,787,10.12085290655142
188,257,9.556184313049078
2307,2442,7.533346559710993
211,151,8.621709625488599
211,151,8.621709625488599
2330,2605,12.91756089475524
2307,2442,7.533346559710993
2605,2330,12.91756089475524
200,168,6.668077241881846
311,211,10.558664537856783
311,211,10.558664537856783
1124,2473,7.645600664615711
311,278,7.586951584453843
278,311,7.586951584453843
2473,2475,6.694010229802846
1124,1443,8.005153674452847
1124,2473,7.645600664615711
1443,2473,8.216442292733356
1443,2475,7.22939574352938
1443,2473,8.216442292733356
2475,2473,6.694010229802846
924,787,10.12085290655142
200,168,6.668077241881846
1443,1124,8.005153674452847
2202,2307,6.457279724047621
2475,1443,7.22939574352938
2396,2622,8.676526516372649
1461,1278,9.902287062893834
188,175,8.075051981425977
188,257,9.556184313049078
175,257,8.011949364544442
188,175,8.075051981425977
2622,2396,8.676526516372649
1278,1461,9.902287062893834
870,924,7.832779126398151
870,924,7.832779126398151
2202,2307,6.457279724047621
2510,2437,7.958938868686612
2223,1411,6.293528337070857
175,257,8.011949364544442
1411,2223,6.293528337070857
2510,2437,7.958938868686612
4643,5653,10.70199298546638
5532,4630,11.610269275488012
137,172,7.134819511831077
5532,4630,11.610269275488012
172,137,7.134819511831077
5653,4643,10.70199298546638
1272,1394,9.25566820859546
1394,1430,10.463389600882165
2608,1405,10.094340042388756
1263,1428,8.44274495864022
2375,3653,6.41607852990379
1256,1430,10.609006688018598
138,248,6.808922005782723
1256,1430,10.609006688018598
1272,1394,9.25566820859546
1430,1394,10.463389600882165
270,355,10.23871739993998
172,111,7.90231905499934
1263,1428,8.44274495864022
5627,5659,6.516349159244614
1405,2375,7.202596713103043
5627,5659,6.516349159244614
355,270,10.23871739993998
248,252,7.925973121943677
4645,5659,9.593493535650682
4645,5659,9.593493535650682
965,1397,8.312675905841187
1574,1295,9.651770031242409
248,138,6.808922005782723
2375,3653,6.41607852990379
2481,2322,7.315637313346112
2375,1405,7.202596713103043
2608,1405,10.094340042388756
262,132,7.233292085293241
965,1397,8.312675905841187
5510,4623,10.992885900360235
2348,2312,11.696935404180891
1574,1295,9.651770031242409
248,252,7.925973121943677
5510,4623,10.992885900360235
2608,2438,7.897799109884801
2481,2322,7.315637313346112
2481,2348,8.032308759512016
2438,2608,7.897799109884801
1254,1767,7.852308003749565
927,55,8.471760791136424
1254,1767,7.852308003749565
172,111,7.90231905499934
132,262,7.233292085293241
319,203,9.813501252522771
55,927,8.471760791136424
1374,1524,11.42230122853743
2348,2481,8.032308759512016
2261,2281,6.579184715335
2348,2312,11.696935404180891
2281,2261,6.579184715335
1524,1374,11.42230122853743
248,286,7.053698716461026
286,248,7.053698716461026
967,1436,11.535052305765287
967,1365,11.619452449276034
1436,1365,14.160225424176843
1365,1436,14.160225424176843
5630,4641,8.334801668835036
1436,967,11.535052305765287
5630,4641,8.334801668835036
2259,1270,14.353001246601446
131,286,6.681738402844215
1270,2259,14.353001246601446
286,131,6.681738402844215
181,286,9.473740798309516
4605,5638,14.805988807198426
181,286,9.473740798309516
181,158,10.153311479607188
158,181,10.153311479607188
2428,2616,7.052844715458441
5638,4605,14.805988807198426
1365,967,11.619452449276034
649,1725,8.207262913911332
2241,2201,10.585897807231444
2241,2221,11.240740692449762
2201,2221,11.932888135228913
2201,2241,10.585897807231444
1725,649,8.207262913911332
1470,1254,6.073682959728999
1470,1254,6.073682959728999
5649,4648,9.057939365280513
1470,1380,5.900387899341747
3502,5647,7.050751792929491
3502,5647,7.050751792929491
319,203,9.813501252522771
139,158,7.034835307258198
1303,1725,7.63239285287372
5649,4648,9.057939365280513
139,158,7.034835307258198
2428,2616,7.052844715458441
1470,1380,5.900387899341747
1376,1725,7.68369528802169
319,145,7.563868015227379
1376,1298,12.150251621948
1303,1725,7.63239285287372
1376,1725,7.68369528802169
1298,1376,12.150251621948
5553,5357,10.171623759473476
1605,1564,9.290414145871155
1470,1331,8.458433481929955
1471,1598,9.954917252172844
1462,1259,5.103449307016096
1462,1259,5.103449307016096
1564,1236,9.178808724183543
1564,1605,9.290414145871155
1236,1605,12.367367224783496
1298,1382,8.841530587468153
145,319,7.563868015227379
1382,1298,8.841530587468153
178,295,8.845562521433951
295,178,8.845562521433951
2200,2457,7.057868763807723
1250,1462,7.353617481427522
2200,2457,7.057868763807723
1471,1598,9.954917252172844
1453,1662,13.31001695224202
1314,1605,6.496172261407266
1314,1236,6.55253006523345
1605,1236,12.367367224783496
1564,1680,8.208194454913087
1564,1236,9.178808724183543
1680,1236,8.833462815235412
1662,1453,13.31001695224202
2221,2241,11.240740692449762
813,986,10.356215389864126
2200,2493,6.845224695182694
1680,1314,6.834161552836996
1680,1236,8.833462815235412
1314,1236,6.55253006523345
1314,1605,6.496172261407266
1027,986,9.457469834171969
1680,1314,6.834161552836996
1680,1564,8.208194454913087
2200,2530,8.938230864361756
1250,1462,7.353617481427522
2530,2200,8.938230864361756
224,0,6.757319230761848
1342,1602,10.552218927842642
986,813,10.356215389864126
1602,1342,10.552218927842642
1027,986,9.457469834171969
913,850,12.014975187883245
3643,3628,7.123828639138608
5357,5553,10.171623759473476
913,850,12.014975187883245
925,726,11.809377358630464
2200,2493,6.845224695182694
1406,2271,13.37124384242814
740,726,12.017086523698088
740,925,12.302795321438332
726,925,11.809377358630464
1441,2439,8.596105633551003
1480,1422,8.919607952686663
726,740,12.017086523698088
125,258,8.252987888612232
2271,1406,13.37124384242814
4621,3506,10.853729796147269
944,726,11.049048644319678
944,726,11.049048644319678
1441,2439,8.596105633551003
3650,3627,10.212511202222332
3643,3628,7.123828639138608
740,925,12.302795321438332
1422,1480,8.919607952686663
1712,1680,6.054728843583819
3650,3627,10.212511202222332
3632,3643,9.7720375179554
1032,919,10.22072722288052
4621,3506,10.853729796147269
1010,944,9.625568214850324
224,0,6.757319230761848
1010,944,9.625568214850324
1032,919,10.22072722288052
3632,3643,9.7720375179554
1271,1435,9.269576163576534
1426,1585,11.602237192196071
1426,1585,11.602237192196071
1470,1331,8.458433481929955
1010,1032,9.537502828561127
1271,1435,9.269576163576534
975,1469,12.093272855285145
1712,1680,6.054728843583819
1614,1426,8.983883951370865
1426,1614,8.983883951370865
975,1469,12.093272855285145
2327,2258,6.842643644346601
2258,2327,6.842643644346601
1169,1712,8.818300279872114
1712,1347,8.64337452271336
1712,1169,8.818300279872114
1347,1169,10.678995281623225
2531,2248,11.076273116691024
2207,2531,7.294508653025274
1527,1361,10.649028380836636
125,258,8.252987888612232
1361,1527,10.649028380836636
1320,1361,11.232807785630849
1035,1304,12.417848769780552
1010,1032,9.537502828561127
1395,1518,8.288885740654464
3651,3652,11.074336606141408
125,201,8.99348564247913
1395,903,7.792192936403987
1395,1518,8.288885740654464
2248,2531,11.076273116691024
1033,880,10.549540233354016
2201,2221,11.932888135228913
1035,1304,12.417848769780552
880,1033,10.549540233354016
903,1580,7.763631139067991
903,1395,7.792192936403987
5641,4624,10.970819884724458
3652,3651,11.074336606141408
2531,2207,7.294508653025274
989,1702,14.792206585314611
5641,4624,10.970819884724458
1702,989,14.792206585314611
1580,903,7.763631139067991
1320,1361,11.232807785630849
361,201,5.71715181877856
201,125,8.99348564247913
361,201,5.71715181877856
2203,2246,10.01341461227543
1320,1294,8.41216349865617
1294,1320,8.41216349865617
1294,1262,11.412350980950928
2238,2539,8.707206824898035
1347,1712,8.64337452271336
2539,2238,8.707206824898035
1347,1169,10.678995281623225
2246,2203,10.01341461227543
1390,1539,11.25371138367984
2415,2242,9.248681160566486
2415,2242,9.248681160566486
1390,1539,11.25371138367984
2249,2538,9.48618897704166
1637,1609,9.24174905111252
357,330,9.904146432784174
1637,1639,10.638660140961605
1637,1609,9.24174905111252
1639,1609,9.52130615934088
1508,1560,7.44778191326724
2538,2249,9.48618897704166
1639,1609,9.52130615934088
330,165,9.750586428090072
357,165,9.235411737425354
357,330,9.904146432784174
165,330,9.750586428090072
357,165,9.235411737425354
213,190,12.029416679390204
190,213,12.029416679390204
199,282,11.065121951624672
985,1569,7.914345183630498
1639,1637,10.638660140961605
277,199,12.476534553866683
1569,985,7.914345183630498
1569,1247,7.175399650863056
199,282,11.065121951624672
277,199,12.476534553866683
1560,1570,7.529229751062678
1570,1791,8.897049712897747
1247,1569,7.175399650863056
246,298,11.140501265843127
2416,2538,7.57846508997772
2461,2331,9.020505408222355
2461,2331,9.020505408222355
2416,2538,7.57846508997772
141,253,8.476641632603787
2509,2416,7.668406447291353
2400,2316,10.597459360570449
2416,2509,7.668406447291353
5663,5853,11.115194035782666
5663,5853,11.115194035782666
298,246,11.140501265843127
1294,1262,11.412350980950928
2323,2509,9.914284157554931
2400,2316,10.597459360570449
1791,1665,8.300428765521122
2588,2522,8.705367582829428
5751,337,11.024757235115624
2343,2324,10.827002957951384
338,5808,13.03550113710136
2343,2324,10.827002957951384
2522,2588,8.705367582829428
253,141,8.476641632603787
338,5808,13.03550113710136
2323,2509,9.914284157554931
2294,2424,8.410976104952185
3782,3806,12.462655555851583
1477,1714,9.438880479481838
3782,3806,12.462655555851583
815,1029,7.069120385345102
2294,2424,8.410976104952185
1744,1477,10.253047871931862
1746,1599,11.192503021652769
1474,1599,11.185946826523892
1474,1746,14.694625046352163
1599,1746,11.192503021652769
3733,3806,10.42044737952222
1477,1744,10.253047871931862
3733,3806,10.42044737952222
2581,2347,11.630596901271806
2581,2418,8.321533772996561
2581,2418,8.321533772996561
1474,1746,14.694625046352163
2581,2511,10.735970495038352
1650,1665,8.16265615454338
1791,1650,7.685074096286732
1791,1665,8.300428765521122
1650,1665,8.16265615454338
1029,815,7.069120385345102
3792,3733,10.724195581399398
1651,1647,6.777497269123407
5703,5751,9.298890881601476
1651,1647,6.777497269123407
5751,5703,9.298890881601476
3792,3733,10.724195581399398
1474,1599,11.185946826523892
2602,2416,7.444632306739003
337,5751,11.024757235115624
1791,1650,7.685074096286732
2602,2416,7.444632306739003
2581,2347,11.630596901271806
5721,274,10.00120604768219
2581,2626,7.701244372086937
2581,2511,10.735970495038352
2626,2511,7.833983483035415
1560,1508,7.44778191326724
1720,1745,9.137658666439387
2626,2511,7.833983483035415
1570,1791,8.897049712897747
274,5721,10.00120604768219
2626,2581,7.701244372086937
197,352,8.89479077896306
1720,1745,9.137658666439387
239,399,11.245803927795087
2662,2265,8.146987156356074
239,399,11.245803927795087
2662,2318,9.391222479466494
2662,2265,8.146987156356074
2318,2265,8.51110391496988
2626,2542,10.228712757577153
2265,2318,8.51110391496988
1714,1477,9.438880479481838
56,1046,9.60790632556749
2626,2199,9.435348058580546
2626,2542,10.228712757577153
2199,2542,10.275441561167442
197,352,8.89479077896306
2199,2626,9.435348058580546
2514,2602,8.66471239516747
2514,2602,8.66471239516747
4672,4683,10.526812917223069
2318,2662,9.391222479466494
2657,2199,10.124106456052624
2657,2542,9.478073618335374
2657,2199,10.124106456052624
2542,2199,10.275441561167442
5740,5843,9.581442819486474
1458,1720,8.634310011918075
4683,4672,10.526812917223069
2514,1685,8.080082088110366
1458,1720,8.634310011918075
2403,1776,8.147186609898194
2657,2542,9.478073618335374
3674,4670,7.477651594635922
4670,3674,7.477651594635922
1046,56,9.60790632556749
2516,2250,6.178819089447275
2514,1685,8.080082088110366
2250,2629,10.444127226275532
2250,2629,10.444127226275532
5702,320,7.7558658423983475
2596,2460,11.430847712422864
4655,5845,9.867671031899755
5702,320,7.7558658423983475
2311,2792,7.25899869384073
2403,1776,8.147186609898194
5783,5702,9.62376370628049
2460,2596,11.430847712422864
1037,923,11.207293356619434
1037,923,11.207293356619434
1013,1037,10.62896322847446
2792,2657,6.940956025017943
5702,5741,9.072239877344057
5702,5783,9.62376370628049
5741,5783,10.18561604270726
5869,5771,11.27935879028203
2250,2516,6.178819089447275
1037,1013,10.62896322847446
276,5783,9.40031000037602
276,5741,10.524686511947554
5783,5741,10.18561604270726
124,155,12.433513873978749
3681,3700,12.239053544044127
5695,5702,8.152530245329029
5827,5695,14.54203685453215
1570,1560,7.529229751062678
124,155,12.433513873978749
4685,4714,7.2112093348645505
4685,4714,7.2112093348645505
1043,1042,8.381429989661571
5842,5740,7.949469618348224
2460,2311,7.219127880974679
2311,2792,7.25899869384073
1030,1013,9.443108521561408
2460,2311,7.219127880974679
5842,5843,7.772392661855996
5842,5740,7.949469618348224
5843,5740,9.581442819486474
5843,5842,7.772392661855996
1030,1013,9.443108521561408
2584,2629,8.623661708347749
5695,5741,8.337526914306165
5695,5702,8.152530245329029
5741,5702,9.072239877344057
1523,1783,8.991957411489368
5681,276,9.702117267562883
2584,2629,8.623661708347749
5741,5681,9.160931135332982
5741,276,10.524686511947554
5681,276,9.702117267562883
5869,5771,11.27935879028203
1783,1513,10.927401166984104
1043,1042,8.381429989661571
4738,5735,8.860966205715362
2657,2273,6.236297733862281
2792,2273,6.2679752386671215
2792,2657,6.940956025017943
2273,2657,6.236297733862281
5695,5681,8.496185501292745
5695,5741,8.337526914306165
5681,5741,9.160931135332982
5845,4655,9.867671031899755
5783,276,9.40031000037602
5695,5827,14.54203685453215
5695,5710,8.608843802764031
5695,5681,8.496185501292745
5710,5681,9.383266950418458
2273,2792,6.2679752386671215
3873,3681,6.995645636934468
3873,3700,6.970912622313847
3681,3700,12.239053544044127
3873,3700,6.970912622313847
5735,268,6.29722036178331
1774,1523,8.485953231364817
5735,268,6.29722036178331
5710,5695,8.608843802764031
5710,5681,9.383266950418458
3681,3730,8.567326936570312
5735,5767,6.456661990096713
4738,5767,6.9097478082772215
4738,5735,8.860966205715362
5767,5735,6.456661990096713
3873,3730,7.192544473659594
3873,3681,6.995645636934468
3730,3681,8.567326936570312
5767,4738,6.9097478082772215
2584,2262,7.340139590239182
1783,1513,10.927401166984104
5676,5789,9.491284000805116
1044,1040,10.907399646843412
2298,2403,7.196942686354023
978,1523,8.137566200252454
978,1774,9.038742558040752
1523,1774,8.485953231364817
1523,1783,8.991957411489368
978,1774,9.038742558040752
2298,2403,7.196942686354023
1592,1869,10.403346057314646
324,5720,9.619825265960504
978,1523,8.137566200252454
997,435,6.352525015290486
5720,5794,9.34802331290834
5720,324,9.619825265960504
5676,5789,9.491284000805116
1040,1044,10.907399646843412
5794,5720,9.34802331290834
997,435,6.352525015290486
3675,3873,8.16834562604401
4706,4722,11.896053277529235
3873,3730,7.192544473659594
2584,2262,7.340139590239182
2319,2572,8.991354077140281
5835,5683,10.833033489207995
1659,1643,11.416323300519991
1659,1584,12.002836701490786
1659,1643,11.416323300519991
1584,1643,12.882619357952224
5710,4739,6.238303111204714
3675,3873,8.16834562604401
5835,5683,10.833033489207995
4739,5710,6.238303111204714
1719,1695,7.463113076483313
2572,3722,8.648236141938867
1719,1695,7.463113076483313
2319,2572,8.991354077140281
2287,2727,11.385040220517896
1659,1795,10.391651081977104
1659,1584,12.002836701490786
1795,1584,10.482512918962284
1795,1643,10.386106574283042
1795,1584,10.482512918962284
1643,1584,12.882619357952224
1795,1659,10.391651081977104
3722,2572,8.648236141938867
5738,4739,10.358397674867613
1792,978,6.60289684732539
4706,4722,11.896053277529235
2459,2262,7.204196464525348
2287,2727,11.385040220517896
5675,5699,10.316303067318778
1792,978,6.60289684732539
1850,1792,10.414260643350502
2459,2262,7.204196464525348
2429,2459,8.148643248635821
5675,5699,10.316303067318778
5684,5675,12.750562074280817
5684,5675,12.750562074280817
4739,154,8.815913524242491
4739,5738,10.358397674867613
61,5684,11.621625319924467
1643,1795,10.386106574283042
5687,4651,11.04456775636992
154,4739,8.815913524242491
1612,1850,9.603109545471874
5684,5851,9.55077838854818
61,5851,9.365998889307043
61,5684,11.621625319924467
5851,5684,9.55077838854818
2429,2459,8.148643248635821
1792,1850,10.414260643350502
5687,4651,11.04456775636992
61,5851,9.365998889307043
435,1060,8.252620432994375
1707,2560,10.480555147327689
1612,1850,9.603109545471874
435,1060,8.252620432994375
2503,2273,5.424369195386263
1038,889,6.824202325202787
2503,2273,5.424369195386263
889,1038,6.824202325202787
1517,1749,12.215699813290438
1707,2560,10.480555147327689
1526,1577,13.240048207737448
1713,1526,13.498739597506786
1713,1526,13.498739597506786
1592,1869,10.403346057314646
1784,1517,11.180584660091805
1577,1526,13.240048207737448
2394,2435,13.287753649398436
2394,2653,13.212833391571614
2435,2653,14.0733777561854
2394,2287,8.256728195089412
2394,2287,8.256728195089412
2653,2394,13.212833391571614
1718,1866,13.162957821278484
2499,2609,8.369697507557348
1493,1718,13.216634097830047
1493,1866,12.385524544145577
1493,1718,13.216634097830047
1866,1718,13.162957821278484
1663,1604,6.331262766512395
1493,1866,12.385524544145577
1517,1749,12.215699813290438
2499,2609,8.369697507557348
2335,2361,8.447928100508728
2335,2361,8.447928100508728
1604,1619,9.925443090755715
2313,2617,7.775101626435005
161,353,6.104246214012658
1784,1517,11.180584660091805
1604,1619,9.925443090755715
2313,2617,7.775101626435005
2462,1632,9.648516860743552
1576,1784,8.21577297833082
1604,1663,6.331262766512395
2462,1632,9.648516860743552
2601,2472,10.995727740698923
1026,984,10.237481593865056
5705,5873,8.783299590709689
1713,1026,9.354693646366249
1713,1026,9.354693646366249
1784,1576,8.21577297833082
79,5873,8.128201127420585
1709,1460,11.271674122265711
2435,2653,14.0733777561854
984,1026,10.237481593865056
5873,79,8.128201127420585
2447,2462,9.62977497794686
1709,1460,11.271674122265711
2435,2394,13.287753649398436
2435,2813,8.810600925360545
2447,2462,9.62977497794686
1656,1565,9.065816273033812
2435,2813,8.810600925360545
2297,2640,11.219973350407573
115,146,10.989702790492537
146,115,10.989702790492537
1656,1565,9.065816273033812
1487,1511,10.329883617029465
353,161,6.104246214012658
2640,2297,11.219973350407573
2601,2472,10.995727740698923
2345,2435,8.166482777265795
2345,2435,8.166482777265795
4681,5873,7.690556148292727
4681,5705,8.126589733283057
4681,5873,7.690556148292727
5705,5873,8.783299590709689
1716,1656,9.642660432761533
1511,1487,10.329883617029465
2334,1575,7.926111754657747
2338,2341,11.52606095788691
2334,1575,7.926111754657747
4681,5705,8.126589733283057
5820,5797,10.749244812896222
1656,1716,9.642660432761533
3673,3684,10.530199567976288
2526,2465,8.3605664782666
2534,2504,10.594518916190408
2504,2534,10.594518916190408
1454,1492,12.238767475490215
1722,1492,11.277125698617589
5674,5766,14.079567650996792
1454,1722,11.438454333199456
1454,1492,12.238767475490215
1722,1492,11.277125698617589
3721,3673,9.430526746463311
2443,2519,10.258370967883351
1636,2874,10.981050232256598
3673,3684,10.530199567976288
2519,2443,10.258370967883351
5760,5674,10.860080542586935
2341,2801,8.676952648678428
2845,2594,9.038984468130105
2801,2341,8.676952648678428
3673,3883,9.073475330994114
1830,1676,10.751617535274502
2526,2465,8.3605664782666
228,1082,8.932409426574635
2283,2845,10.15061525925857
2338,2341,11.52606095788691
1082,228,8.932409426574635
365,164,8.25621080774933
5674,5760,10.860080542586935
231,230,14.180685855639322
2845,2283,10.15061525925857
5766,5674,14.079567650996792
2845,2594,9.038984468130105
5725,5692,7.897686168077973
1830,1676,10.751617535274502
2369,2874,8.636888541582474
231,230,14.180685855639322
5692,5725,7.897686168077973
1589,1500,9.511026606517213
1589,1500,9.511026606517213
5667,5817,10.240450825153726
2290,2377,10.79957233249219
5667,5772,11.420969720192645
5667,5817,10.240450825153726
